#Position (bp)	insert size
80556.0	299.4327868852459
241667.0	297.6997971602434
402778.0	299.84539676030346
563889.0	300.18408181413963
725000.0	300.58840413318023
886111.0	300.34670781893004
1047222.0	300.96036988110967
1208333.0	300.03508771929825
1369444.0	300.33708631866256
1530555.0	299.9835512442008
1691666.0	300.9887218045113
1852777.0	300.3900481540931
2013888.0	300.8774395003903
2174999.0	300.9943319838057
2336110.0	297.47472094550227
2497221.0	298.36836403033584
2658332.0	297.41423439604847
2819443.0	297.83142430278883
2980554.0	296.9414990859232
3141665.0	298.35133239831697
3302776.0	295.4306961054891
3463887.0	298.55499153976314
3624998.0	300.096181987495
3786109.0	299.38711367207964
3947220.0	300.77354863514034
4108331.0	301.5814432989691
4269442.0	298.5621052631579
4430553.0	0.0
4591664.0	0.0
4752775.0	300.1436936936937
4913886.0	298.94826810616286
5074997.0	300.8598810310641
5236108.0	300.10743353228435
5397219.0	0.0
5558330.0	300.203861003861
5719441.0	299.5163636363636
5880552.0	300.0645894190198
6041663.0	300.00174908570517
6202774.0	299.64039408866995
6363885.0	0.0
6524996.0	0.0
6686107.0	0.0
6847218.0	299.7303370786517
7008329.0	0.0
7169440.0	300.7716535433071
7330551.0	0.0
7491662.0	0.0
7652773.0	0.0
7813884.0	298.8774928774929
7974995.0	300.0593959731544
8136106.0	299.90985915492956
8297217.0	301.1292517006803
8458328.0	0.0
8619439.0	300.29980145598944
8780550.0	299.35687732342006
8941661.0	298.0978723404255
9102772.0	0.0
9263883.0	299.9360146252285
9424994.0	297.6353711790393
9586105.0	299.22476379910495
9747216.0	0.0
9908327.0	0.0
1.0069438E7	297.9382292381606
1.0230549E7	301.5216554379211
1.039166E7	300.5766253869969
1.0552771E7	298.1545787545788
1.0713882E7	298.28909952606637
1.0874993E7	0.0
1.1036104E7	0.0
1.1197215E7	0.0
1.1358326E7	0.0
1.1519437E7	0.0
1.1680548E7	298.36416184971097
1.1841659E7	301.1706422018349
1.200277E7	299.5475113122172
1.2163881E7	0.0
1.2324992E7	0.0
1.2486103E7	0.0
1.2647214E7	0.0
1.2808325E7	0.0
1.2969436E7	302.34437086092714
1.3130547E7	299.72008903728437
1.3291658E7	298.2565249813572
1.3452769E7	298.86049723756906
1.361388E7	299.63527851458883
1.3774991E7	299.8099132589839
1.3936102E7	300.4248185274801
1.4097213E7	298.99236641221376
1.4258324E7	299.1619585687382
1.4419435E7	296.3795620437956
1.4580546E7	0.0
1.4741657E7	302.32191780821915
1.4902768E7	0.0
1.5063879E7	0.0
1.522499E7	299.0769230769231
1.5386101E7	302.1509433962264
1.5547212E7	298.4326241134752
1.5708323E7	0.0
1.5869434E7	299.5807600950119
1.6030545E7	299.74715261959
1.6191656E7	0.0
1.6352767E7	299.4411419632382
1.6513878E7	300.83603603603603
1.6674989E7	299.7905511811024
1.68361E7	0.0
1.6997211E7	0.0
1.7158322E7	302.07738095238096
1.7319433E7	298.2972085385878
1.7480544E7	299.36661698956783
1.7641655E7	299.36446409989594
1.7802766E7	300.52797202797206
1.7963877E7	300.6113505747126
1.8124988E7	299.6317380352645
1.8286099E7	300.5836330935252
1.844721E7	299.80472312703586
1.8608321E7	299.0784761904762
1.8769432E7	299.7069377990431
1.8930543E7	0.0
1.9091654E7	0.0
1.9252765E7	301.4413793103448
1.9413876E7	302.1185185185185
1.9574987E7	300.38269550748754
1.9736098E7	300.3003194888179
1.9897209E7	300.5070943861814
2.005832E7	299.57846952010374
2.0219431E7	299.85132050864036
2.0380542E7	299.7770320656227
2.0541653E7	300.33186558516803
2.0702764E7	300.2144275314361
2.0863875E7	0.0
2.1024986E7	0.0
2.1186097E7	301.15399422521654
2.1347208E7	300.6849087893864
2.1508319E7	300.6481223922114
2.166943E7	299.4206989247312
2.1830541E7	0.0
2.1991652E7	0.0
2.2152763E7	0.0
2.2313874E7	0.0
2.2474985E7	0.0
2.2636096E7	297.3112244897959
2.2797207E7	0.0
2.2958318E7	298.8965517241379
2.3119429E7	299.22274881516586
2.328054E7	301.0282485875706
2.3441651E7	300.1452791581409
2.3602762E7	300.3531810766721
2.3763873E7	300.19610778443115
2.3924984E7	300.741341991342
2.4086095E7	0.0
2.4247206E7	0.0
2.4408317E7	299.2043596730245
2.4569428E7	300.3360433604336
2.4730539E7	297.628762541806
2.489165E7	300.7899613899614
2.5052761E7	299.1490015360983
2.5213872E7	300.4792925901052
2.5374983E7	299.85496183206106
2.5536094E7	299.96200884725476
2.5697205E7	302.56768558951967
2.5858316E7	296.943661971831
2.6019427E7	0.0
2.6180538E7	0.0
2.6341649E7	0.0
2.650276E7	0.0
2.6663871E7	0.0
2.6824982E7	0.0
2.6986093E7	0.0
2.7147204E7	0.0
2.7308315E7	0.0
2.7469426E7	0.0
2.7630537E7	0.0
2.7791648E7	0.0
2.7952759E7	0.0
